pdb_id,seed,epoch,AUC,AUPR,LogAUC,MCC,recall_1,recall_5,recall_10,recall_25,recall_50,EF_1,EF_5,EF_10,EF_25,EF_50
2FV5,0,49,0.49852018810717064,0.019918091388333673,14.204201234833233,0.0,0.13001912045889102,0.0019120458891013384,0.0019120458891013384,0.0019120458891013384,0.0019120458891013384,1.338432122370937,4.2065009560229445,8.030592734225621,20.650095602294456,54.11089866156787
3FC2,0,49,0.4333098585697429,0.027856277340647724,15.443338093027538,0.0,0.22580645161290322,0.11827956989247312,0.053763440860215055,0.021505376344086023,0.021505376344086023,5.376344086021505,12.903225806451612,12.903225806451612,20.43010752688172,40.86021505376344
3BKL,0,49,0.4508491681645745,0.017653697404996775,12.397205810670503,0.0,0.054945054945054944,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.003663003663003663,1.465201465201465,4.761904761904762,6.95970695970696,17.216117216117215,45.78754578754579
2NNQ,0,49,0.5097527606762436,0.01967478509434948,13.519558354377217,0.0,0.13333333333333333,0.6,0.6,0.6,0.6,0.0,4.444444444444445,6.666666666666667,15.555555555555555,60.0
3KG2,0,49,0.43576980176403807,0.01465348336596377,11.678165257287986,0.0,0.1349206349206349,0.015873015873015872,0.007936507936507936,0.007936507936507936,0.007936507936507936,1.5873015873015872,3.1746031746031744,5.555555555555555,14.285714285714285,36.507936507936506
2ETR,0,49,0.5452341654631732,0.023275265745451898,16.141545598572904,0.0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,1.0416666666666665,6.25,9.375,28.125,53.125
2OYU,0,49,0.5052636828342115,0.021633236797051678,13.978976214154823,0.0,0.13114754098360656,0.02185792349726776,0.02185792349726776,0.02185792349726776,0.02185792349726776,1.639344262295082,5.46448087431694,10.382513661202186,16.939890710382514,53.551912568306015
1GFZ,0,49,0.4836878048780488,0.010723944069451102,13.16152329323373,0.0,0.8780487804878049,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.4878048780487805,0.0,2.4390243902439024,4.878048780487805,29.268292682926827,51.21951219512195
1SQT,0,49,0.6417356009070294,0.03879135892993506,23.477235581462274,0.0,0.007142857142857143,0.37142857142857144,0.2714285714285714,0.2714285714285714,0.2714285714285714,0.7142857142857143,22.142857142857142,34.285714285714285,49.28571428571429,70.0
3BQD,0,49,0.465563518265024,0.015357064424465633,14.55665261093521,0.0,0.34972677595628415,0.02185792349726776,0.02185792349726776,0.02185792349726776,0.02185792349726776,2.185792349726776,6.0109289617486334,11.475409836065573,26.229508196721312,46.44808743169399
3PBL,0,49,0.47251584333965313,0.019096403503670215,13.569031487972609,0.0,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,0.0020833333333333333,1.0416666666666665,4.791666666666667,8.958333333333334,22.5,46.458333333333336
3C06,0,49,0.475929743995598,0.02097932847364443,13.876180118792764,0.0,0.01834862385321101,0.01834862385321101,0.009174311926605505,0.009174311926605505,0.009174311926605505,1.834862385321101,3.669724770642202,10.091743119266056,18.34862385321101,59.63302752293578
2RGP,0,49,0.4871702126435576,0.016161998157689202,13.427277921710704,0.0,0.024229074889867842,0.006607929515418502,0.006607929515418502,0.006607929515418502,0.006607929515418502,1.1013215859030838,3.524229074889868,7.488986784140969,22.90748898678414,47.3568281938326
2PRH,0,49,0.36639641328459394,0.015048653386126968,11.385344903213426,0.0,0.20212765957446807,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,2.127659574468085,6.382978723404255,9.574468085106384,15.957446808510639,35.1063829787234
2AZR,0,49,0.4667103996311514,0.019151202661152795,16.2232834154867,0.0,0.723404255319149,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,4.25531914893617,10.638297872340425,14.893617021276595,30.851063829787233,52.12765957446809
3LPB,0,49,0.4580928165658787,0.01772200866283146,12.471326897581644,0.0,0.029411764705882353,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.9803921568627451,2.941176470588235,9.803921568627452,18.627450980392158,38.23529411764706
3EML,0,49,0.5477830298018431,0.02092620898902247,16.241472086637867,0.0,0.1619047619047619,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,1.6666666666666667,6.666666666666667,10.0,28.57142857142857,58.333333333333336
2OK1,0,49,0.48273066622548055,0.018325642109697882,13.33516958469447,0.0,0.020618556701030927,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,1.0309278350515463,3.0927835051546393,9.278350515463918,18.556701030927837,48.45360824742268
3LAN,0,49,0.7050232769471199,0.04330529111544876,24.738231210873007,0.0,0.0030211480362537764,0.4471299093655589,0.20241691842900303,0.20241691842900303,0.20241691842900303,1.2084592145015105,18.429003021148034,29.607250755287005,54.68277945619335,77.34138972809667
3CTJ,0,49,0.4188532093160595,0.016751867155034694,11.575642133171142,0.0,0.006060606060606061,0.024242424242424242,0.024242424242424242,0.024242424242424242,0.024242424242424242,0.6060606060606061,5.454545454545454,6.0606060606060606,15.151515151515152,36.96969696969697
3HMM,0,49,0.5411032148667695,0.025333668902615694,17.165217784580115,0.0,0.03007518796992481,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.007518796992481203,2.2556390977443606,5.263157894736842,13.533834586466165,35.338345864661655,61.65413533834586
3FTX,0,49,0.5336781859919189,0.020064953282451548,14.00468172644175,0.0,0.017543859649122806,0.6023391812865497,0.6023391812865497,0.6023391812865497,0.6023391812865497,0.0,1.7543859649122806,9.941520467836257,18.128654970760234,61.98830409356725
3D0E,0,49,0.49685602000714546,0.016441327205835098,14.129716062434536,0.0,0.1125,0.0125,0.0125,0.0125,0.0125,1.25,3.75,6.25,23.75,48.75
2ZQ1,0,49,0.5422421076818346,0.021501460904907926,16.252660147173927,0.0,0.004889975550122249,0.0488997555012225,0.0488997555012225,0.0488997555012225,0.0488997555012225,1.466992665036675,7.579462102689487,13.202933985330073,25.4278728606357,58.19070904645477
3BIZ,0,49,0.17623656374459337,0.02502673282152494,6.743174139702585,0.0,0.042105263157894736,0.031578947368421054,0.031578947368421054,0.010526315789473684,0.010526315789473684,3.1578947368421053,4.2105263157894735,4.2105263157894735,6.315789473684211,13.684210526315791
2ZNP,0,49,0.5302441440200458,0.03498064847807039,18.33282661323011,0.0,0.8717948717948718,0.07264957264957266,0.06837606837606838,0.017094017094017096,0.01282051282051282,5.555555555555555,8.547008547008547,13.247863247863249,31.196581196581196,57.692307692307686
3BZ3,0,49,0.5442225091347899,0.023877980709258152,15.873883671762067,0.0,0.2828282828282828,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.0,10.1010101010101,12.121212121212121,24.242424242424242,58.58585858585859
1R9O,0,49,0.5621279973799624,0.021029085151651368,16.82370157437354,0.0,0.13402061855670103,0.020618556701030927,0.020618556701030927,0.020618556701030927,0.020618556701030927,2.0618556701030926,6.185567010309279,11.34020618556701,25.773195876288657,63.91752577319587
3KMM,0,49,0.5083297427999087,0.019326751466801392,16.983454506424835,0.0,0.8409090909090909,0.06168831168831169,0.048701298701298704,0.048701298701298704,0.048701298701298704,2.5974025974025974,10.38961038961039,14.285714285714285,31.16883116883117,51.62337662337663
1W0F,0,49,0.5535551466996645,0.030033411560754845,17.838166623326583,0.0,0.926829268292683,0.036585365853658534,0.03048780487804878,0.006097560975609756,0.006097560975609756,3.048780487804878,7.317073170731707,10.975609756097562,35.36585365853659,59.756097560975604
1RHR,0,49,0.539579610153203,0.023289703532526927,15.443010780083725,0.0,0.01507537688442211,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.5025125628140703,4.0201005025125625,12.060301507537687,24.120603015075375,58.79396984924623
2VT4,0,49,0.4061904930672612,0.01657477135066322,11.53348351309272,0.0,0.004048582995951417,0.024291497975708502,0.024291497975708502,0.024291497975708502,0.024291497975708502,0.8097165991902834,4.8582995951417,7.6923076923076925,18.218623481781375,38.8663967611336
1QW6,0,49,0.452734518700184,0.01683361553838981,10.792720254588026,0.0,0.13,0.56,0.56,0.56,0.56,0.0,1.0,2.0,10.0,47.0
